hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids	lncipedia	gtrnadb	agr
HGNC:41804	MIR4736	microRNA 4736	non-coding RNA	"RNA, micro"	Approved	17q22	17q22	hsa-mir-4736						2011/5/2			2016/11/16	100616220	ENSG00000264399		uc021uap.1		NR_039889									MI0017373																			HGNC:41804
HGNC:41669	MIR4737	microRNA 4737	non-coding RNA	"RNA, micro"	Approved	17q23.1	17q23.1	hsa-mir-4737						2011/5/2			2016/11/16	100616210	ENSG00000264049		uc021uba.1		NR_039890									MI0017374																			HGNC:41669
HGNC:41679	MIR4738	microRNA 4738	non-coding RNA	"RNA, micro"	Approved	17q25.1	17q25.1	hsa-mir-4738						2011/5/2			2016/11/16	100616282	ENSG00000283853		uc021udc.1		NR_039892									MI0017376																			HGNC:41679
HGNC:41801	MIR4739	microRNA 4739	non-coding RNA	"RNA, micro"	Approved	17q25.3	17q25.3	hsa-mir-4739						2011/5/2			2016/11/16	100616170	ENSG00000266665		uc021uel.1		NR_039893									MI0017377																			HGNC:41801
HGNC:41711	MIR4740	microRNA 4740	non-coding RNA	"RNA, micro"	Approved	17q25.3	17q25.3	hsa-mir-4740						2011/5/2			2016/11/16	100616294	ENSG00000266392		uc021uez.1		NR_039894									MI0017378																			HGNC:41711
HGNC:41661	MIR4741	microRNA 4741	non-coding RNA	"RNA, micro"	Approved	18q11.2	18q11.2	hsa-mir-4741						2011/5/2			2016/11/16	100616139	ENSG00000284331		uc021uid.1		NR_039895									MI0017379																			HGNC:41661
HGNC:41565	MIR4742	microRNA 4742	non-coding RNA	"RNA, micro"	Approved	1q42.11	01q42.11	hsa-mir-4742						2011/5/2			2016/11/16	100616468	ENSG00000266618		uc021pjq.1		NR_039896									MI0017380																			HGNC:41565
HGNC:41894	MIR4743	microRNA 4743	non-coding RNA	"RNA, micro"	Approved	18q21.1	18q21.1	hsa-mir-4743						2011/5/2			2016/11/16	100616366	ENSG00000266276				NR_039897									MI0017381																			HGNC:41894
HGNC:41866	MIR4744	microRNA 4744	non-coding RNA	"RNA, micro"	Approved	18q21.1	18q21.1	hsa-mir-4744						2011/5/2			2016/11/16	100616420	ENSG00000263849		uc021ujs.1		NR_039898									MI0017382																			HGNC:41866
HGNC:41868	MIR4745	microRNA 4745	non-coding RNA	"RNA, micro"	Approved	19p13.3	19p13.3	hsa-mir-4745						2011/5/2			2016/11/16	100616459	ENSG00000284361		uc021uly.2		NR_039900									MI0017384																			HGNC:41868
HGNC:41904	MIR4746	microRNA 4746	non-coding RNA	"RNA, micro"	Approved	19p13.3	19p13.3	hsa-mir-4746						2011/5/2			2016/11/16	100616371	ENSG00000266437		uc021und.1		NR_039901									MI0017385																			HGNC:41904
HGNC:41827	MIR4747	microRNA 4747	non-coding RNA	"RNA, micro"	Approved	19p13.3	19p13.3	hsa-mir-4747						2011/5/2			2016/11/16	100616337	ENSG00000263409		uc021unk.1		NR_039902									MI0017386																			HGNC:41827
HGNC:41557	MIR4748	microRNA 4748	non-coding RNA	"RNA, micro"	Approved	19p13.2	19p13.2	hsa-mir-4748						2011/5/2			2016/11/16	100616425	ENSG00000265879		uc021upa.1		NR_039903									MI0017387																			HGNC:41557
HGNC:41760	MIR4749	microRNA 4749	non-coding RNA	"RNA, micro"	Approved	19q13.33	19q13.33	hsa-mir-4749						2011/5/2			2016/11/16	100616313	ENSG00000265954		uc021uxw.2		NR_039904									MI0017388																			HGNC:41760
HGNC:41765	MIR4750	microRNA 4750	non-coding RNA	"RNA, micro"	Approved	19q13.33	19q13.33	hsa-mir-4750						2011/5/2			2016/11/16	100616314	ENSG00000284394		uc021uxz.2		NR_039905									MI0017389																			HGNC:41765
HGNC:41819	MIR4751	microRNA 4751	non-coding RNA	"RNA, micro"	Approved	19q13.33	19q13.33	hsa-mir-4751						2011/5/2			2016/11/16	100616483	ENSG00000283842		uc021uyb.1		NR_039906									MI0017390																			HGNC:41819
HGNC:41803	MIR4752	microRNA 4752	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-4752						2011/5/2			2016/11/16	100616171	ENSG00000264703		uc021vbj.1		NR_039907									MI0017391																			HGNC:41803
HGNC:41527	MIR4753	microRNA 4753	non-coding RNA	"RNA, micro"	Approved	1q42.3	01q42.3	hsa-mir-4753						2011/5/2			2016/11/16	100616224	ENSG00000263439		uc021pkt.1		NR_039908									MI0017392																			HGNC:41527
HGNC:41786	MIR4754	microRNA 4754	non-coding RNA	"RNA, micro"	Approved	19q13.43	19q13.43	hsa-mir-4754						2011/5/2			2016/11/16	100616168	ENSG00000266640		uc021vcy.1		NR_039910									MI0017394																			HGNC:41786
HGNC:41815	MIR4755	microRNA 4755	non-coding RNA	"RNA, micro"	Approved	20q11.22	20q11.22	hsa-mir-4755						2011/5/2			2016/11/16	100616434	ENSG00000264616		uc021wca.1		NR_039911									MI0017395																			HGNC:41815
HGNC:41529	MIR4756	microRNA 4756	non-coding RNA	"RNA, micro"	Approved	20q13.2	20q13.2	hsa-mir-4756						2011/5/2			2016/11/16	100616225	ENSG00000265595		uc021wey.1		NR_039913									MI0017397																			HGNC:41529
HGNC:41746	MIR4757	microRNA 4757	non-coding RNA	"RNA, micro"	Approved	2p24.1	02p24.1	hsa-mir-4757						2011/5/2			2016/11/16	100616307	ENSG00000266738		uc021vek.1		NR_039914									MI0017398																			HGNC:41746
HGNC:41836	MIR4758	microRNA 4758	non-coding RNA	"RNA, micro"	Approved	20q13.33	20q13.33	hsa-mir-4758						2011/5/2			2016/11/16	100616340	ENSG00000284074		uc021wfx.2		NR_039915									MI0017399																			HGNC:41836
HGNC:41575	MIR4759	microRNA 4759	non-coding RNA	"RNA, micro"	Approved	21q21.3	21q21.3	hsa-mir-4759						2011/5/2			2016/11/16	100616243	ENSG00000266133		uc021wic.1		NR_039916									MI0017400																			HGNC:41575
HGNC:41698	MIR4760	microRNA 4760	non-coding RNA	"RNA, micro"	Approved	21q22.2	21q22.2	hsa-mir-4760						2011/5/2			2016/11/16	100616148	ENSG00000263973		uc021wjk.1		NR_039917									MI0017401																			HGNC:41698
HGNC:41591	MIR4761	microRNA 4761	non-coding RNA	"RNA, micro"	Approved	22q11.21	22q11.21	hsa-mir-4761						2011/5/2			2016/11/16	100616414	ENSG00000284031		uc021wln.1		NR_039918									MI0017402																			HGNC:41591
HGNC:41603	MIR4762	microRNA 4762	non-coding RNA	"RNA, micro"	Approved	22q13.31	22q13.31	hsa-mir-4762						2011/5/2			2016/11/16	100616253	ENSG00000264160		uc021wrl.1		NR_039919									MI0017403																			HGNC:41603
HGNC:41677	MIR4763	microRNA 4763	non-coding RNA	"RNA, micro"	Approved	22q13.31	22q13.31	hsa-mir-4763						2011/5/2			2016/11/16	100616143	ENSG00000284175		uc021wrp.1		NR_039920									MI0017404																			HGNC:41677
HGNC:41714	MIR4764	microRNA 4764	non-coding RNA	"RNA, micro"	Approved	22q12.3	22q12.3	hsa-mir-4764						2011/5/2			2016/11/16	100616295	ENSG00000266012		uc021woh.1		NR_039921									MI0017405																			HGNC:41714
HGNC:41791	MIR4765	microRNA 4765	non-coding RNA	"RNA, micro"	Approved	2p22.3	02p22.3	hsa-mir-4765						2011/5/2			2016/11/16	100616219	ENSG00000265057		uc021vfs.1		NR_039922									MI0017406																			HGNC:41791
HGNC:41680	MIR4766	microRNA 4766	non-coding RNA	"RNA, micro"	Approved	22q13.2	22q13.2	hsa-mir-4766						2011/5/2			2016/11/16	100616283	ENSG00000266594		uc021wqc.1		NR_039923									MI0017407																			HGNC:41680
HGNC:41548	MIR4767	microRNA 4767	non-coding RNA	"RNA, micro"	Approved	Xp22.31	Xp22.31	hsa-mir-4767						2011/5/2			2016/11/16	100616467	ENSG00000264268		uc022bsh.1		NR_039924									MI0017408																			HGNC:41548
HGNC:41592	MIR4768	microRNA 4768	non-coding RNA	"RNA, micro"	Approved	Xp22.13	Xp22.13	hsa-mir-4768						2011/5/2			2016/11/16	100616249	ENSG00000265465		uc022btk.1		NR_039925									MI0017409																			HGNC:41592
HGNC:41694	MIR4769	microRNA 4769	non-coding RNA	"RNA, micro"	Approved	Xp11.3	Xp11.3	hsa-mir-4769						2011/5/2			2016/11/16	100616147	ENSG00000263858		uc022bvo.1		NR_039926									MI0017410																			HGNC:41694
HGNC:41542	MIR4770	microRNA 4770	non-coding RNA	"RNA, micro"	Approved	Xp22.31	Xp22.31	hsa-mir-4770						2011/5/2			2016/11/16	100616373	ENSG00000265284		uc022bsf.1		NR_039927									MI0017411																			HGNC:41542
HGNC:41901	MIR4771-1	microRNA 4771-1	non-coding RNA	"RNA, micro"	Approved	2p11.2	02p11.2	hsa-mir-4771-1						2011/5/2			2016/11/16	100616370	ENSG00000264793		uc032ntz.1		NR_039928									MI0017412																			HGNC:41901
HGNC:41774	MIR4771-2	microRNA 4771-2	non-coding RNA	"RNA, micro"	Approved	2q13	02q13	hsa-mir-4771-2						2011/5/2			2016/11/16	100616165	ENSG00000266063		uc032nyo.1		NR_039929									MI0017413																			HGNC:41774
HGNC:41741	MIR4772	microRNA 4772	non-coding RNA	"RNA, micro"	Approved	2q12.1	02q12.1	hsa-mir-4772						2011/5/2			2016/11/16	100616157	ENSG00000264764		uc021vlr.1		NR_039930									MI0017414																			HGNC:41741
HGNC:41699	MIR4773-1	microRNA 4773-1	non-coding RNA	"RNA, micro"	Approved	2q23.3	02q23.3	hsa-mir-4773-1						2011/5/2			2017/11/17	100616392	ENSG00000264684		uc021vqz.1		NR_039931									MI0017415																			HGNC:41699
HGNC:41790	MIR4773-2	microRNA 4773-2	non-coding RNA	"RNA, micro"	Approved	2q23.3	02q23.3	hsa-mir-4773-2						2011/5/2			2017/11/17	100616418	ENSG00000283569				NR_039932									MI0017416																			HGNC:41790
HGNC:41873	MIR4774	microRNA 4774	non-coding RNA	"RNA, micro"	Approved	2q24.3	02q24.3	hsa-mir-4774						2011/5/2			2014/11/18	100616356	ENSG00000265694		uc021vse.1		NR_039933									MI0017417																			HGNC:41873
HGNC:41885	MIR4775	microRNA 4775	non-coding RNA	"RNA, micro"	Approved	2q33.3	02q33.3	hsa-mir-4775						2011/5/2			2016/11/16	100616361	ENSG00000284079		uc021vvq.1		NR_039934									MI0017418																			HGNC:41885
HGNC:41641	MIR4776-1	microRNA 4776-1	non-coding RNA	"RNA, micro"	Approved	2q34	02q34	hsa-mir-4776-1						2011/5/2			2017/11/17	100616267	ENSG00000266354				NR_039935									MI0017419																			HGNC:41641
HGNC:41631	MIR4776-2	microRNA 4776-2	non-coding RNA	"RNA, micro"	Approved	2q34	02q34	hsa-mir-4776-2						2011/5/2			2017/11/17	100616472	ENSG00000283637		uc021vvz.1		NR_039936									MI0017420																			HGNC:41631
HGNC:41773	MIR4777	microRNA 4777	non-coding RNA	"RNA, micro"	Approved	2q37.1	02q37.1	hsa-mir-4777						2011/5/2			2016/11/16	100616317	ENSG00000263641		uc021vyb.1		NR_039937									MI0017421																			HGNC:41773
HGNC:41648	MIR4778	microRNA 4778	non-coding RNA	"RNA, micro"	Approved	2p14	02p14	hsa-mir-4778						2011/5/2			2016/11/16	100616464	ENSG00000264525		uc021vis.1		NR_039938									MI0017422																			HGNC:41648
HGNC:41747	MIR4779	microRNA 4779	non-coding RNA	"RNA, micro"	Approved	2p11.2	02p11.2	hsa-mir-4779						2011/5/2			2016/11/16	100616159	ENSG00000265420		uc021vkd.1		NR_039939									MI0017423																			HGNC:41747
HGNC:41552	MIR4780	microRNA 4780	non-coding RNA	"RNA, micro"	Approved	2p11.2	02p11.2	hsa-mir-4780						2011/5/2			2016/11/16	100616447	ENSG00000265003		uc021vkp.1		NR_039940									MI0017424																			HGNC:41552
HGNC:41769	MIR4781	microRNA 4781	non-coding RNA	"RNA, micro"	Approved	1p32.3	01p32.3	hsa-mir-4781						2011/5/2			2016/11/16	100616315	ENSG00000283749		uc021ons.1		NR_039942									MI0017426																			HGNC:41769
HGNC:41635	MIR4782	microRNA 4782	non-coding RNA	"RNA, micro"	Approved	2q14.1	02q14.1	hsa-mir-4782						2011/5/2			2016/11/16	100616208	ENSG00000265429				NR_039943									MI0017427																			HGNC:41635
HGNC:41874	MIR4783	microRNA 4783	non-coding RNA	"RNA, micro"	Approved	2q14.3	02q14.3	hsa-mir-4783						2011/5/2			2016/11/16	100616187	ENSG00000264075		uc021vno.1		NR_039944									MI0017428																			HGNC:41874
HGNC:41580	MIR4784	microRNA 4784	non-coding RNA	"RNA, micro"	Approved	2q21.1	02q21.1	hsa-mir-4784						2011/5/2			2016/11/16	100616378	ENSG00000284149		uc021vpp.1		NR_039945									MI0017429																			HGNC:41580
HGNC:41889	MIR4785	microRNA 4785	non-coding RNA	"RNA, micro"	Approved	2q24.2	02q24.2	hsa-mir-4785						2011/5/2			2016/11/16	100616364	ENSG00000283734		uc021vru.1		NR_039946									MI0017430																			HGNC:41889
HGNC:41751	MIR4786	microRNA 4786	non-coding RNA	"RNA, micro"	Approved	2q37.3	02q37.3	hsa-mir-4786						2011/5/2			2016/11/16	100616417	ENSG00000264279		uc021vzd.1		NR_039949									MI0017433																			HGNC:41751
HGNC:41653	MIR4787	microRNA 4787	non-coding RNA	"RNA, micro"	Approved	3p21.2	03p21.2	hsa-mir-4787						2011/5/2			2016/11/16	100616138	ENSG00000272543		uc021wyr.1		NR_039950									MI0017434																			HGNC:41653
HGNC:41676	MIR4788	microRNA 4788	non-coding RNA	"RNA, micro"	Approved	3q22.2	03q22.2	hsa-mir-4788						2011/5/2			2016/11/16	100616281	ENSG00000284561		uc021xeh.1		NR_039951									MI0017435																			HGNC:41676
HGNC:41719	MIR4789	microRNA 4789	non-coding RNA	"RNA, micro"	Approved	3q26.31	03q26.31	hsa-mir-4789						2011/5/2			2016/11/16	100616395	ENSG00000264974		uc021xhq.1		NR_039952									MI0017436																			HGNC:41719
HGNC:41820	MIR4790	microRNA 4790	non-coding RNA	"RNA, micro"	Approved	3p26.1	03p26.1	hsa-mir-4790						2011/5/2			2016/11/16	100616334	ENSG00000265180		uc021wsm.1		NR_039953									MI0017437																			HGNC:41820
HGNC:41704	MIR4791	microRNA 4791	non-coding RNA	"RNA, micro"	Approved	3p24.3	03p24.3	hsa-mir-4791						2011/5/2			2016/11/16	100616291	ENSG00000271898		uc021wtv.1		NR_039954									MI0017438																			HGNC:41704
HGNC:41538	MIR4793	microRNA 4793	non-coding RNA	"RNA, micro"	Approved	3p21.31	03p21.31	hsa-mir-4793						2011/5/2			2016/11/16	100616112	ENSG00000284575		uc021wxq.1		NR_039956									MI0017440																			HGNC:41538
HGNC:41829	MIR4794	microRNA 4794	non-coding RNA	"RNA, micro"	Approved	1p31.3	01p31.3	hsa-mir-4794						2011/5/2			2016/11/16	100616338	ENSG00000264470		uc021ooh.2		NR_039957									MI0017441																			HGNC:41829
HGNC:41757	MIR4795	microRNA 4795	non-coding RNA	"RNA, micro"	Approved	3p11.2	03p11.2	hsa-mir-4795						2011/5/2			2016/11/16	100616161	ENSG00000264119		uc021xbb.1		NR_039958									MI0017442																			HGNC:41757
HGNC:41779	MIR4796	microRNA 4796	non-coding RNA	"RNA, micro"	Approved	3q13.31	03q13.31	hsa-mir-4796						2011/5/2			2016/11/16	100616166	ENSG00000264623				NR_039959									MI0017443																			HGNC:41779
HGNC:41758	MIR4797	microRNA 4797	non-coding RNA	"RNA, micro"	Approved	3q29	03q29	hsa-mir-4797						2011/5/2			2016/11/16	100616216	ENSG00000265850		uc021xju.1		NR_039960									MI0017444																			HGNC:41758
HGNC:41616	MIR4798	microRNA 4798	non-coding RNA	"RNA, micro"	Approved	4p16.1	04p16.1	hsa-mir-4798						2011/5/2			2016/11/16	100616471	ENSG00000264658		uc021xlf.1		NR_039961									MI0017445																			HGNC:41616
HGNC:41584	MIR4799	microRNA 4799	non-coding RNA	"RNA, micro"	Approved	4q31.23	04q31.23	hsa-mir-4799						2011/5/2			2016/11/16	100616246	ENSG00000264274		uc021xso.1		NR_039962									MI0017446																			HGNC:41584
HGNC:41877	MIR4800	microRNA 4800	non-coding RNA	"RNA, micro"	Approved	4p16.3	04p16.3	hsa-mir-4800						2011/5/2			2016/11/16	100616358	ENSG00000284276		uc021xkp.1		NR_039964									MI0017448																			HGNC:41877
HGNC:41840	MIR4801	microRNA 4801	non-coding RNA	"RNA, micro"	Approved	4p14	04p14	hsa-mir-4801						2011/5/2			2016/11/16	100616435	ENSG00000264319		uc021xnf.1		NR_039965									MI0017449																			HGNC:41840
HGNC:41658	MIR4802	microRNA 4802	non-coding RNA	"RNA, micro"	Approved	4p14	04p14	hsa-mir-4802						2011/5/2			2016/11/16	100616274	ENSG00000263642		uc021xns.1		NR_039966									MI0017450																			HGNC:41658
HGNC:41568	MIR4803	microRNA 4803	non-coding RNA	"RNA, micro"	Approved	5q13.2	05q13.2	hsa-mir-4803						2011/5/2			2016/11/16	100616377	ENSG00000264099		uc021yak.1		NR_039967									MI0017451																			HGNC:41568
HGNC:41720	MIR4804	microRNA 4804	non-coding RNA	"RNA, micro"	Approved	5q13.2	05q13.2	hsa-mir-4804						2011/5/2			2016/11/16	100616152	ENSG00000263593		uc021yal.1		NR_039968									MI0017452																			HGNC:41720
HGNC:43494	MIR4999	microRNA 4999	non-coding RNA	"RNA, micro"	Approved	19p13.2	19p13.2	hsa-mir-4999						2011/11/14			2016/11/16	100847049	ENSG00000265390		uc021uoc.2		NR_049795									MI0017865																			HGNC:43494
HGNC:43464	MIR5000	microRNA 5000	non-coding RNA	"RNA, micro"	Approved	2p12	02p12	hsa-mir-5000						2011/11/14			2016/11/16	100846995	ENSG00000263909		uc031rok.1		NR_049796									MI0017866																			HGNC:43464
HGNC:43462	MIR5001	microRNA 5001	non-coding RNA	"RNA, micro"	Approved	2q37.1	02q37.1	hsa-mir-5001						2011/11/14			2016/11/16	100847037	ENSG00000284407		uc061tpl.1		NR_049797									MI0017867																			HGNC:43462
HGNC:43470	MIR5002	microRNA 5002	non-coding RNA	"RNA, micro"	Approved	3q21.2	03q21.2	hsa-mir-5002						2011/11/14			2016/11/16	100847021	ENSG00000266383		uc031sbn.1		NR_049798									MI0017868																			HGNC:43470
HGNC:43512	MIR5003	microRNA 5003	non-coding RNA	"RNA, micro"	Approved	5q35.1	05q35.1	hsa-mir-5003						2011/11/14			2016/11/16	100847029	ENSG00000265160		uc032vtl.1		NR_049799									MI0017869																			HGNC:43512
HGNC:43532	MIR5004	microRNA 5004	non-coding RNA	"RNA, micro"	Approved	6p21.32	06p21.32	hsa-mir-5004						2011/11/14			2016/11/16	100847012	ENSG00000284256		uc031snz.1		NR_049800									MI0017870																			HGNC:43532
HGNC:43495	MIR5006	microRNA 5006	non-coding RNA	"RNA, micro"	Approved	13q14.11	13q14.11	hsa-mir-5006						2011/11/14			2016/11/16	100847026	ENSG00000284584		uc031qli.1		NR_049803									MI0017873																			HGNC:43495
HGNC:43468	MIR5007	microRNA 5007	non-coding RNA	"RNA, micro"	Approved	13q21.1	13q21.1	hsa-mir-5007						2011/11/14			2016/11/16	100846996	ENSG00000264387		uc031qlv.1		NR_049804									MI0017874																			HGNC:43468
HGNC:43546	MIR5008	microRNA 5008	non-coding RNA	"RNA, micro"	Approved	1q42.13	01q42.13	hsa-mir-5008						2011/11/14			2016/11/16	100847072	ENSG00000264483		uc031psm.1		NR_049806									MI0017876																			HGNC:43546
HGNC:43458	MIR5009	microRNA 5009	non-coding RNA	"RNA, micro"	Approved	15q26.1	15q26.1	hsa-mir-5009						2011/11/14			2016/11/16	100846993	ENSG00000264796		uc032coz.1		NR_049807									MI0017877																			HGNC:43458
HGNC:43484	MIR5010	microRNA 5010	non-coding RNA	"RNA, micro"	Approved	17q21.2	17q21.2	hsa-mir-5010						2011/11/14			2016/11/16	100847046	ENSG00000283929		uc031rak.1		NR_049808									MI0017878																			HGNC:43484
HGNC:43496	MIR5011	microRNA 5011	non-coding RNA	"RNA, micro"	Approved	18q22.1	18q22.1	hsa-mir-5011						2011/11/14			2016/11/16	100847002	ENSG00000263354		uc031riq.1		NR_049809									MI0017879																			HGNC:43496
HGNC:41834	MIR5047	microRNA 5047	non-coding RNA	"RNA, micro"	Approved	17q23.3	17q23.3	hsa-mir-5047						2011/5/2			2016/11/16	100616408	ENSG00000284368		uc021ubs.1		NR_039969									MI0017932																			HGNC:41834
HGNC:43480	MIR5087	microRNA 5087	non-coding RNA	"RNA, micro"	Approved	1q21.2	01q21.2	hsa-mir-5087						2011/11/14			2016/11/16	100847044	ENSG00000283676				NR_049810									MI0017976																			HGNC:43480
HGNC:43489	MIR5088	microRNA 5088	non-coding RNA	"RNA, micro"	Approved	19q13.33	19q13.33	hsa-mir-5088						2011/11/14			2016/11/16	100847074	ENSG00000274306		uc031rme.2		NR_049811									MI0017977																			HGNC:43489
HGNC:43536	MIR5089	microRNA 5089	non-coding RNA	"RNA, micro"	Approved	17q21.32	17q21.32	hsa-mir-5089						2011/11/14			2016/11/16	100847067	ENSG00000264999		uc031rcy.1		NR_049812									MI0017978																			HGNC:43536
HGNC:43547	MIR5090	microRNA 5090	non-coding RNA	"RNA, micro"	Approved	7q22.1	07q22.1	hsa-mir-5090						2011/11/14			2016/11/16	100847073	ENSG00000284176		uc031sys.1		NR_049813									MI0017979																			HGNC:43547
HGNC:43478	MIR5091	microRNA 5091	non-coding RNA	"RNA, micro"	Approved	4p15.33	04p15.33	hsa-mir-5091						2011/11/14			2016/11/16	100847023	ENSG00000266240		uc031sdt.1		NR_049814									MI0017980																			HGNC:43478
HGNC:43467	MIR5092	microRNA 5092	non-coding RNA	"RNA, micro"	Approved	3q21.2	03q21.2	hsa-mir-5092						2011/11/14			2016/11/16	100847039	ENSG00000264986		uc031sbo.1		NR_049815									MI0017981																			HGNC:43467
HGNC:43474	MIR5093	microRNA 5093	non-coding RNA	"RNA, micro"	Approved	16q24.1	16q24.1	hsa-mir-5093						2011/11/14			2016/11/16	100847022	ENSG00000266307		uc031qxb.1		NR_049816									MI0017982																			HGNC:43474
HGNC:43519	MIR5094	microRNA 5094	non-coding RNA	"RNA, micro"	Approved	15q26.1	15q26.1	hsa-mir-5094						2011/11/14			2016/11/16	100847059	ENSG00000264966		uc031qto.1		NR_049817									MI0017983																			HGNC:43519
HGNC:43540	MIR5100	microRNA 5100	non-coding RNA	"RNA, micro"	Approved	10q11.21	10q11.21	hsa-mir-5100						2011/11/14			2016/11/16	100847014	ENSG00000263795		uc031pup.1		NR_049836									MI0019116																			HGNC:43540
HGNC:43459	MIR5186	microRNA 5186	non-coding RNA	"RNA, micro"	Approved	3q25.1	03q25.1	hsa-mir-5186						2011/11/14			2016/11/16	100847036	ENSG00000264330		uc031sby.1		NR_049818									MI0018165																			HGNC:43459
HGNC:43523	MIR5187	microRNA 5187	non-coding RNA	"RNA, micro"	Approved	1q23.3	01q23.3	hsa-mir-5187						2011/11/14			2016/11/16	100847090	ENSG00000284035		uc031pqw.1		NR_049819									MI0018166																			HGNC:43523
HGNC:43502	MIR5188	microRNA 5188	non-coding RNA	"RNA, micro"	Approved	12q24.31	12q24.31	hsa-mir-5188						2011/11/14			2016/11/16	100847004	ENSG00000265345		uc031qkf.1		NR_049820									MI0018167																			HGNC:43502
HGNC:43515	MIR5189	microRNA 5189	non-coding RNA	"RNA, micro"	Approved	16q24.2	16q24.2	hsa-mir-5189						2011/11/14			2016/11/16	100847057	ENSG00000263456		uc031qxh.1		NR_049821									MI0018168																			HGNC:43515
HGNC:43549	MIR5190	microRNA 5190	non-coding RNA	"RNA, micro"	Approved	18p11.21	18p11.21	hsa-mir-5190						2011/11/14			2016/11/16	100847080	ENSG00000266146		uc031rho.1		NR_049822									MI0018169																			HGNC:43549
HGNC:43497	MIR5191	microRNA 5191	non-coding RNA	"RNA, micro"	Approved	1q32.1	01q32.1	hsa-mir-5191						2011/11/14			2016/11/16	100847050	ENSG00000264802		uc031prn.1		NR_049823									MI0018170																			HGNC:43497
HGNC:43473	MIR5192	microRNA 5192	non-coding RNA	"RNA, micro"	Approved	2p15	02p15	hsa-mir-5192						2011/11/14			2016/11/16	100847087	ENSG00000266097		uc031rod.1		NR_049824									MI0018171																			HGNC:43473
HGNC:43534	MIR5193	microRNA 5193	non-coding RNA	"RNA, micro"	Approved	3p21.31	03p21.31	hsa-mir-5193						2011/11/14			2016/11/16	100847079	ENSG00000283726		uc031rzu.1		NR_049825									MI0018172																			HGNC:43534
HGNC:43498	MIR5194	microRNA 5194	non-coding RNA	"RNA, micro"	Approved	8q24.21	08q24.21	hsa-mir-5194						2011/11/14			2016/11/16	100847051	ENSG00000264653		uc031tcj.1		NR_049826									MI0018173																			HGNC:43498
HGNC:43526	MIR5195	microRNA 5195	non-coding RNA	"RNA, micro"	Approved	14q32.33	14q32.33	hsa-mir-5195						2011/11/14			2016/11/16	100847062	ENSG00000265929		uc059ghl.1		NR_049827									MI0018174																			HGNC:43526
HGNC:43542	MIR5196	microRNA 5196	non-coding RNA	"RNA, micro"	Approved	19q13.12	19q13.12	hsa-mir-5196						2011/11/14			2016/11/16	100847070	ENSG00000284034		uc031rkh.1		NR_049828									MI0018175																			HGNC:43542
HGNC:43450	MIR5197	microRNA 5197	non-coding RNA	"RNA, micro"	Approved	5q31.3	05q31.3	hsa-mir-5197						2011/11/14			2016/11/16	100846991	ENSG00000266478		uc031slq.1		NR_049829									MI0018176																			HGNC:43450
HGNC:43513	MIR5571	microRNA 5571	non-coding RNA	"RNA, micro"	Approved	22q11.22	22q11.22	hsa-mir-5571						2011/11/14			2016/11/16	100847006	ENSG00000264824		uc062cdv.1		NR_049835									MI0019115																			HGNC:43513
HGNC:43476	MIR5572	microRNA 5572	non-coding RNA	"RNA, micro"	Approved	15q25.1	15q25.1	hsa-mir-5572						2011/11/14			2016/11/16	100847042	ENSG00000284059		uc032clc.1		NR_049837									MI0019117																			HGNC:43476
HGNC:43485	MIR5579	microRNA 5579	non-coding RNA	"RNA, micro"	Approved	11q14.1	11q14.1	hsa-mir-5579						2011/11/14			2016/11/16	100847000	ENSG00000266570		uc031qcz.1		NR_049841									MI0019133																			HGNC:43485
HGNC:43482	MIR5580	microRNA 5580	non-coding RNA	"RNA, micro"	Approved	14q22.2	14q22.2	hsa-mir-5580						2011/11/14			2016/11/16	100847076	ENSG00000266431		uc031qop.1		NR_049843									MI0019135																			HGNC:43482
HGNC:43527	MIR5581	microRNA 5581	non-coding RNA	"RNA, micro"	Approved	1p34.3	01p34.3	hsa-mir-5581						2011/11/14			2016/11/16	100847010	ENSG00000263675		uc031pma.1		NR_049844									MI0019136																			HGNC:43527
HGNC:43461	MIR5582	microRNA 5582	non-coding RNA	"RNA, micro"	Approved	11p11.2	11p11.2	hsa-mir-5582						2011/11/14			2016/11/16	100847020	ENSG00000263540		uc031qay.1		NR_049846									MI0019138																			HGNC:43461
HGNC:43491	MIR5583-1	microRNA 5583-1	non-coding RNA	"RNA, micro"	Approved	18q12.3	18q12.3	hsa-mir-5583-1						2011/11/14			2016/11/16	100847025	ENSG00000266148				NR_049847									MI0019139																			HGNC:43491
