"source_genesymbol","target_genesymbol","interact"
"FGF21","MET",1
"PGF","MET",1
"MET","PLXNB1",0
"FGF23","MET",1
"FGF20","MET",1
"FGF19","MET",1
"PTPRG","MET",0
"FGF5","MET",1
"MET","SPSB1",0
"MET","GGA3",0
"MET","SHC4",0
"CPD","MET",0
"MET","SNX2",0
"MET","RANBP10",0
"MET","HGFAC",0
"MET","PCBD2",0
"MET","MUC20",0
"MUC20","MET",0
"KLF8","PARP1",0
"SP1","KLF8",1
"MAPK1","KLF8",0
"CTBP2","KLF8",0
"POLD1","POLD2",1
"POLD2","POLD1",0
"CDK2","POLD2",0
"POLD2","POLD4",0
"POLD4","POLD2",1
"POLD2","WRN",0
"POLD2","POLH",0
"POLD2","POLD3",1
"POLD3","POLD2",0
"MTA1","MBD3",0
"HDAC2","MBD3",0
"MBD3","JUN",0
"MBD3","MBD2",0
"MBD3","MYC",0
"HDAC1","MBD3",0
"CHD3","MBD3",0
"CHD4","MBD3",0
"MTA2","MBD3",0
"MBD3","RBBP4",0
"MBD3","MECOM",0
"MBD3","RBBP7",0
"GATAD2A","MBD3",0
"MTA3","MBD3",0
"TIMP3","MMP9",-1
"TIMP3","MMP2",-1
"GNRHR","TIMP3",-1
"TIMP3","KDR",0
"KDR","TIMP3",0
"TIMP3","ADAM17",0
"MMP13","TIMP3",0
"TIMP3","AGTR2",0
"TIMP3","EFEMP1",0
"TIMP3","ADAMTS4",-1
"HNRNPD","KAT2B",0
"EGF","HNRNPD",0
"CXCL8","HNRNPD",0
"HNRNPD","CASP3",0
"BRCA1","HNRNPD",0
"HNRNPD","EIF4E",0
"HNRNPD","GADD45A",-1
"GSK3B","HNRNPD",-1
"PIN1","HNRNPD",0
"HNRNPD","CCND1",0
"HNRNPD","ING4",0
"HNRNPD","TNPO1",0
"HNRNPD","SAFB",0
"NBN","CDK1",0
"CDK1","NBN",0
"CDK2","NBN",0
"NBN","TP53",0
"INSR","NBN",0
"NBN","MDC1",0
"MDC1","NBN",1
"NBN","BRCA1",0
"BRCA1","NBN",0
"ATR","NBN",1
"NBN","RBBP8",0
"NBN","BARD1",0
"NBN","CHEK1",0
"NBN","MRE11",0
"MRE11","NBN",1
"NBN","CHEK2",1
"CHEK2","NBN",0
"NBN","ATM",1
"ATM","NBN",1
"NBN","PRKDC",0
"PRKDC","NBN",0
"NBN","RNF8",0
"NBN","WRN",0
"FANCD2","NBN",0
"NBN","RPA2",0
"RPA2","NBN",1
"NBN","RAD50",0
"RAD50","NBN",0
"TREX1","NBN",1
"VRK1","NBN",0
"NBN","TCOF1",0
"NOTCH1","BMP4",1
"BMP4","ACACA",0
"SIX1","BMP4",1
"BMP4","BMPR1A",1
"BMPR1A","BMP4",0
"NOG","BMP4",-1
"BMP4","BGN",0
"BMP4","BMPR2",1
"BMPR2","BMP4",0
"BMPR1B","BMP4",0
"BMP4","BMPR1B",0
"BMP4","BMP8B",0
"BMP4","CHRDL1",0
"TLR5","TLR8",1
"TLR8","TLR5",1
"TLR8","TLR7",0
"TLR7","TLR8",1
"TLR10","TLR8",1
"TLR8","TLR10",1
"CD14","TLR8",0
"MYD88","TLR8",0
"TLR8","MYD88",1
"TLR8","TICAM2",1
"TLR3","TLR8",1
"TLR8","TLR3",1
"TLR2","TLR8",1
"TLR8","TLR2",1
"BTK","TLR8",0
"TLR4","TLR8",1
"TLR8","TLR4",1
"TLR9","TLR8",1
"TLR8","TLR9",1
"TLR8","TLR6",1
"TLR6","TLR8",1
"TLR1","TLR8",1
"TLR8","TLR1",1
"UNC93B1","TLR8",0
"STK11","NUAK1",1
"NUAK1","PPP1R12A",-1
"NUAK1","TP53",1
"NUAK1","MAPT",0
"AKT1","NUAK1",1
"NUAK1","PLK1",0
"PLK1","NUAK1",0
"AKT2","NUAK1",1
"NUAK1","LATS1",-1
"NUAK1","CDKN1A",0
"ZNF200","EHMT2",0
"PDGFB","COL1A1",0
"PDGFB","KIT",1
"PDGFB","HRAS",-1
"PDGFB","STK11",0
"PDGFB","HNRNPC",0
"EGR1","PDGFB",1
"PDGFB","CSF1R",1
"PDGFB","INSR",1
"PDGFB","PDGFA",1
"PDGFA","PDGFB",0
"PDGFB","PDGFRB",1
"PDGFRB","PDGFB",0
"PDGFB","ERBB3",1
"PDGFB","ROR2",1
"PDGFB","EPHB2",1
"PDGFB","IGF1R",1
"PDGFB","EPHA2",1
"PDGFB","ERBB4",1
"PDGFB","THBS1",0
"PDGFB","RET",1
"PDGFB","ERBB2",1
"PDGFB","KDR",1
"PDGFB","PIK3R1",1
"PDGFB","ALK",1
"PDGFB","ROR1",1
"PDGFB","LTK",1
"SPARC","PDGFB",0
"PDGFB","FGFR3",1
"PDGFB","EPHA4",1
"PDGFB","EPHB1",1
"PDGFB","TYRO3",1
"PDGFB","AXL",1
"PDGFB","TEK",1
"PDGFB","ROS1",1
"PDGFB","PDGFRA",1
"PDGFRA","PDGFB",0
"A2M","PDGFB",0
"PDGFB","NTRK3",1
"PDGFB","FLT4",1
"PDGFB","MST1R",1
"PDGFB","FGFR2",1
"PDGFB","FLT1",1
"PDGFB","RYK",1
"PDGFB","MERTK",1
"PDGFB","CNKSR1",0
"PDGFB","MUSK",1
"PDGFB","EPHB3",1
"PDGFB","EPHA7",1
"PDGFB","PTK7",1
"PDGFB","EPHA5",1
"PDGFB","LMTK2",1
"PDGFB","EPHA1",1
"PDGFB","TIE1",1
"PDGFB","LRP1",0
"PDGFB","EPHA8",1
"PDGFB","INSRR",1
"NRP1","PDGFB",0
"PDGFB","AATK",1
"PDGFB","FGFR4",1
"PDGFB","EPHA6",1
"PDGFB","DDR2",1
"PDGFB","EPHB4",1
"PDGFB","EPHA3",1
"PDGFB","ART1",0
"IRF7","SMAD4",0
"SMAD4","CREB1",1
"CTCF","SMAD4",0
"SMAD4","CTCF",1
"COPS5","SMAD4",0
"ESR1","SMAD4",0
"USP9X","SMAD4",1
"UBE2I","SMAD4",0
"STK11","SMAD4",0
"SMAD4","DAPK1",1
"FOXO1","SMAD4",0
"PIAS1","SMAD4",1
"SMAD4","LEF1",1
"JUN","SMAD4",1
"SMAD4","JUN",1
"SMAD4","AR",1
"SUMO1","SMAD4",1
"SMAD4","ATF1",1
"SMAD4","MAX",0
"SKP2","SMAD4",-1
"RIPK2","SMAD4",0
"MAPK13","SMAD4",0
"SMAD4","GNRHR",1
"TRAP1","SMAD4",0
"ATF2","SMAD4",0
"SMAD4","ATF2",1
"CHEK1","SMAD4",0
"UBE2E1","SMAD4",0
"PIAS4","SMAD4",0
"SMAD4","BTRC",0
"BTRC","SMAD4",-1
"SMAD4","RBL1",1
"TGFBR1","SMAD4",1
"PAK1","SMAD4",0
"SMAD4","MEF2A",1
"TTK","SMAD4",0
"NLK","SMAD4",-1
"CEBPB","SMAD4",0
"JUNB","SMAD4",0
"SMAD3","SMAD4",1
"SMAD4","SMAD3",0
"HOXA9","SMAD4",0
"TGFBR2","SMAD4",1
"DVL1","SMAD4",0
"FOXO3","SMAD4",0
"EIF4E","SMAD4",1
"JUND","SMAD4",0
"SMAD4","CREBBP",1
"CREBBP","SMAD4",-1
"XPO1","SMAD4",0
"FOS","SMAD4",0
"SMAD4","FOS",1
"SMAD4","SP1",0
"SMAD4","E2F5",1
"E2F5","SMAD4",0
"SMAD4","FOXO4",0
"NKX2-5","SMAD4",0
"SMAD4","NKX2-5",1
"EIF2AK4","SMAD4",0
"SMAD4","E2F4",1
"E2F4","SMAD4",0
"MAPK1","SMAD4",0
"SMAD4","CDKN1A",1
"DAXX","SMAD4",-1
"ALK","SMAD4",0
"SKIL","SMAD4",0
"SMAD4","SKIL",0
"SMAD9","SMAD4",1
"SMAD4","SMAD9",0
"SMAD4","TGFBRAP1",0
"SMURF1","SMAD4",-1
"FBXW11","SMAD4",1
"SMURF2","SMAD4",-1
"SKI","SMAD4",0
"SMAD4","SKI",0
"SMAD7","SMAD4",1
"SMAD4","SMAD7",1
"TRIM33","SMAD4",1
"SMAD4","ERBIN",0
"HYAL2","SMAD4",1
"PIAS2","SMAD4",1
"PBK","SMAD4",0
"WWOX","SMAD4",1
"UBE2L3","SMAD4",0
"SMAD4","PARD3",0
"NUP153","SMAD4",1
"ITK","SMAD4",0
"ACVR1B","SMAD4",1
"SMAD6","SMAD4",-1
"SMAD4","TFDP1",1
"NR2F2","SMAD4",0
"STK11IP","SMAD4",0
"SMAD4","FOXH1",0
"HNF4A","SMAD4",0
"NUP214","SMAD4",1
"SMAD4","NUP214",0
"TOB1","SMAD4",0
"EID2","SMAD4",0
"CAMK2G","SMAD4",0
"SMAD4","CITED1",0
"CITED1","SMAD4",1
"SMAD4","PRKAR2A",0
"FSTL3","SMAD4",0
"SMAD4","SNIP1",0
"SNIP1","SMAD4",-1
"SMAD4","OCLN",0
"SMAD4","PRKAR1B",0
"NUAK2","SMAD4",0
"PLK4","SMAD4",0
"NEK6","SMAD4",0
"SMAD4","GATA4",1
"SMAD4","DCP1A",0
"TSSK3","SMAD4",0
"SMAD4","TFE3",0
"STK35","SMAD4",0
"DLX1","SMAD4",0
"IKBKE","IRF7",1
"IRF7","IKBKE",0
"KAT2B","IRF7",0
"IRF5","IRF7",0
"TIRAP","IRF7",0
"IRF7","ARAF",0
"IRF3","IRF7",0
"IRF7","IRF3",0
"IRF7","PIAS4",0
"IRF7","RIPK1",0
"MYD88","IRF7",0
"IRF7","IFNB1",1
"MAVS","IRF7",-1
"IRF7","MAVS",0
"TNFAIP3","IRF7",0
"SMAD3","IRF7",0
"IRF7","SMAD3",0
"TICAM1","IRF7",0
"IRAK1","IRF7",1
"IRF7","IRAK1",0
"IRF7","CREBBP",0
"TBK1","IRF7",1
"KAT2A","IRF7",0
"IRF7","P4HA1",0
"IRF7","PALD1",0
"KRT2","IRF7",0
"IRF7","IQSEC1",0
"TANK","IRF7",0
"TMEM173","IRF7",0
"IRF7","TRMT61B",0
"TRMT61B","IRF7",0
"IRF7","CCDC47",0
"CCDC47","IRF7",0
"IRF7","TLK2",0
"IRF7","CDC34",0
"AIP","IRF7",0
"IRF7","AIP",0
"IRF7","HACE1",0
"MAFB","IRF7",0
"IRF7","PITX1",0
"DHX58","IRF7",-1
"TRIM21","IRF7",0
"IRF7","TRMT2A",0
"IRF7","TRIM35",0
"CCL2","VCAN",0
"VCAN","CCL2",0
"CCL2","MMP14",1
"NR3C1","CCL2",0
"CCL2","CCL8",0
"RELA","CCL2",0
"CCL2","CCL5",-1
"NFE2L2","CCL2",-1
"CCL2","CCR5",1
"CCR5","CCL2",0
"CCL2","CCR1",1
"CCL2","CCR10",1
"CCL2","CCL11",0
"CCL2","ACKR4",0
"MMP8","CCL2",0
"CCL2","CCR2",1
"CCR2","CCL2",0
"CCL2","CCR4",1
"ACKR2","CCL2",0
"CCL2","ACKR2",0
"CCL2","CCL13",0
"CCL13","CCL2",1
"CCL26","CCL2",-1
"MMP3","CCL2",0
"CCL2","CCR3",1
"CCR3","CCL2",0
"MMP1","CCL2",0
"CCL2","ACKR1",0
"IRF3","IFIT1",1
"ISG15","IFIT1",0
"TMEM173","IFIT1",0
"IFIT1","EIF3E",-1
"PPM1A","IKBKB",-1
"PPM1A","CDK2",0
"PPM1A","BAD",1
"PPM1A","MAP2K6",-1
"MAP2K6","PPM1A",0
"PPM1A","CDK6",0
"AKT1","PPM1A",0
"PPM1A","MAP2K4",-1
"MAP2K4","PPM1A",0
"PPM1A","CDC42BPA",0
"PPM1A","PRKAG1",-1
"PPM1A","PAK1",0
"PPM1A","SMAD3",0
"PPM1A","AXIN1",-1
"PPM1A","PAK2",0
"PPM1A","PRKCD",0
"PRKCD","PPM1A",0
"PPM1A","MAPK14",-1
"MAPK14","PPM1A",0
"PPM1A","PIK3R1",0
"CACNA1A","PPM1A",0
"PPM1A","CACNA1A",0
"PPM1A","SMAD9",-1
"PPM1A","MSN",0
"PPM1A","EEF2",0
"PPM1A","CACNA1B",0
"PPM1A","CETN1",0
"PPM1A","GRM3",0
"PPM1A","CDC42BPB",0
"ARNT","CEBPA",0
"UBE2I","ARNT",0
"TXN","ARNT",1
"STAT1","ARNT",1
"ARNT","VEGFA",1
"ARNT","NCOA1",0
"AKT1","ARNT",1
"ARNT","BRCA1",0
"EPAS1","ARNT",0
"CSNK2A1","ARNT",0
"ARNT","EGLN3",1
"APEX1","ARNT",1
"ARNT","HIF1A",0
"HIF1A","ARNT",0
"ARNT","EGLN1",1
"CREBBP","ARNT",1
"HIF1AN","ARNT",0
"ARNT","AHR",1
"AHR","ARNT",0
"ARNT","PTGES3",0
"ARNT","CYP1A1",1
"ARNT","TRIP11",0
"HEY2","ARNT",-1
"ARNT","TACC3",0
"SENP6","ARNT",0
"AHRR","ARNT",0
"ARNT","SIM2",0
"AR","ACPP",1
"ERBB2","ACPP",0
"ACPP","ERBB2",0
"PRKCA","BRAF",1
"RAF1","BRAF",0
"BRAF","RAF1",0
"HRAS","BRAF",1
"BRAF","HRAS",0
"ARAF","BRAF",0
"BRAF","ARAF",0
"BRAF","SFN",1
"SFN","BRAF",0
"BRAF","BAD",0
"BRAF","MAP2K6",1
"BRAF","YWHAZ",1
"YWHAZ","BRAF",0
"AKT1","BRAF",-1
"SGK1","BRAF",0
"BRAF","YWHAQ",1
"YWHAQ","BRAF",0
"BRAF","EEF1A1",0
"AKT2","BRAF",-1
"BRAF","MAP2K1",1
"MAP2K1","BRAF",0
"BRAF","RB1",0
"PAK1","BRAF",0
"BRAF","TTK",0
"PAK2","BRAF",1
"BRAF","MAPK7",0
"RHEB","BRAF",-1
"PRMT5","BRAF",0
"PIN1","BRAF",1
"BRAF","PAX3",0
"BRAF","MAPK1",1
"MAPK1","BRAF",-1
"PEBP1","BRAF",1
"BRAF","YWHAB",1
"YWHAB","BRAF",0
"IQGAP1","BRAF",1
"MAP3K11","BRAF",0
"BRAF","PSME1",0
"BRAF","YWHAG",1
"YWHAG","BRAF",0
"BRAF","SLC9A1",0
"BRAF","YWHAH",1
"YWHAH","BRAF",1
"PRKAA1","BRAF",0
"BRAF","RAP1GAP",0
"PAK3","BRAF",0
"BRAF","RAP1A",0
"RAP1A","BRAF",1
"KRAS","BRAF",1
"RAP1B","BRAF",1
"BRAF","KSR1",1
"KSR1","BRAF",-1
"BRAF","YWHAE",1
"YWHAE","BRAF",0
"BRAF","EEF1A2",0
"BRAF","MAP4K1",1
"RIT2","BRAF",1
"BRAF","TPR",0
"MRAS","BRAF",1
"BRAF","MRAS",0
"RIT1","BRAF",1
"BRAF","OIP5",0
"BRAF","TIMM50",0
"COL1A1","FN1",0
"COL1A1","TXN",0
"COL1A1","MMP2",0
"MYB","COL1A1",1
"PAK1","COL1A1",0
"SP1","COL1A1",1
"COL1A1","CAPN1",0
"CAPN1","COL1A1",1
"COL1A1","CD36",0
"COL1A1","P4HB",0
"COL1A1","ITGA5",1
"COL1A1","CD44",1
"BMP1","COL1A1",0
"COL1A1","ITGA11",1
"COL1A1","DDR2",1
"DDR2","COL1A1",0
"COL1A1","ITGA2",1
"COL1A1","TMPRSS6",0
"COL1A1","CD93",0
"E2F3","MYBL2",1
"MYBL2","CDK1",1
"MYBL2","CCNB1",1
"CDK2","MYBL2",1
"MAPK8","MYBL2",0
"E2F1","MYBL2",0
"CCNA2","MYBL2",0
"RBL1","MYBL2",-1
"PARP1","MYBL2",1
"CCNE1","MYBL2",1
"MYBL2","CREBBP",0
"GSK3B","MYBL2",0
"MYBL2","CCND1",0
"E2F4","MYBL2",-1
"MYBL2","PLA2G4A",0
"MYBL2","ZNF622",0
"MYBL2","SND1",0
"MYBL2","CCNF",0
"MYBL2","BIN2",0
"ESR1","IGF1",1
"IGF1","ESR1",0
"IGF1","KIT",1
"IGF1","NOS1",0
"IGF1","YBX1",0
"IGF1","STK11",0
"IGF1","SHC1",1
"IGF1","TBC1D1",0
"IGF1","FOXO1",0
"IGF1","IGFBP3",0
"IGFBP3","IGF1",-1
"IGF1","GSK3A",0
"IGF1","BAD",0
"IGF1","CSF1R",1
"IGF1","SOX2",0
"IGF1","INSR",1
"IGF1","AR",0
"IGF1","AKT1",1
"IGF1","PDGFRB",1
"IGF1","ERBB3",1
"IGF1","ROR2",1
"IGF1","IGFBP4",0
"IGF1","PDPK1",0
"IGF1","TBC1D4",0
"IGF1","PTK2",0
"IGF1","IGFBP1",-1
"IGFBP1","IGF1",1
"IGF1","RPS6KB1",0
"IGF1","EPHB2",1
"IGF1","IGF1R",1
"IGF1R","IGF1",0
"IGF1","EPHA2",1
"IGF1","AKT1S1",0
"IGF1","ERBB4",1
"IGF1","EIF4EBP1",0
"IGF1","RET",1
"IGF1","ERBB2",1
"IGF1","KDR",1
"IGF1","ALK",1
"IGF1","ROR1",1
"IGF1","LTK",1
"IGF1","FGFR3",1
"IGF1","EPHA4",1
"IGF1","EPHB1",1
"IGF1","ACLY",0
"IGF1","TYRO3",1
"IGF1","AXL",1
"IGF1","TEK",1
"IGF1","ROS1",1
"IGF1","PDGFRA",1
"IGF1","PRKAA1",0
"IGF1","NTRK3",1
"IGF1","FLT4",1
"IGF1","MST1R",1
"IGF1","PREX1",0
"IGF1","FGFR2",1
"IGF1","FLT1",1
"IGF1","RYK",1
"IGF1","MERTK",1
"IGF1","MUSK",1
"IGF1","EPHB3",1
"IGF1","EPHA7",1
"IGF1","PTK7",1
"IGF1","EPHA5",1
"IGF1","LMTK2",1
"IGF1","EPHA1",1
"IGF1","TIE1",1
"IGF1","EPHA8",1
"IGF1","INSRR",1
"IGF1","TH",0
"IGF1","AATK",1
"IGF1","FGFR4",1
"IGF1","WNK1",0
"IGF1","EPHA6",1
"IGF1","DDR2",1
"IGF1","EPHB4",1
"IGF1","EPHA3",1
"IGF1","IGFBP5",0
"IGF1","IGFBP2",0
"IGF1","IGFBP6",0
"HIPK2","TRADD",0
"TNFRSF10B","TRADD",1
"TRADD","TNFRSF10B",0
"KRT18","TRADD",-1
"DAPK1","TRADD",0
"STAT1","TRADD",0
"RIPK1","TRADD",1
"TRADD","RIPK1",1
"TRADD","MAVS",0
"MAVS","TRADD",0
"TNFRSF1A","TRADD",1
"TRADD","TNFRSF1A",0
"PRKDC","TRADD",0
"TNFAIP3","TRADD",0
"FAS","TRADD",0
"TRADD","IKBKG",1
"TRAF3","TRADD",0
"TRAF2","TRADD",0
"TRADD","TRAF2",0
"TNFRSF10A","TRADD",1
"TRADD","TNFRSF10A",0
"TNF","TRADD",-1
"TRADD","TNF",-1
"TRAF1","TRADD",0
"TRADD","TRAF1",1
"TANK","TRADD",0
"TRADD","TRAF5",1
"TRADD","DAB2IP",0
"OPTN","TRADD",0
"TRADD","TRPC4AP",0
"TRPC4AP","TRADD",0
"TRADD","TNFRSF25",0
"TNFRSF25","TRADD",1
"KRT14","TRADD",-1
"TNFRSF21","TRADD",1
"CENPA","SIRT6",0
"CDK1","CENPA",0
"CDK2","CENPA",0
"CENPA","AURKB",1
"AURKB","CENPA",1
"DIAPH3","CENPA",1
"CENPA","HJURP",0
"CENPA","CENPC",0
"IKBKE","YAP1",0
"YAP1","HNRNPU",0
"EGF","YAP1",0
"STK38","YAP1",-1
"CDK1","YAP1",0
"CSNK1E","YAP1",-1
"PML","YAP1",1
"EGR1","YAP1",0
"SFN","YAP1",-1
"YWHAZ","YAP1",-1
"TP63","YAP1",-1
"AKT1","YAP1",-1
"YAP1","TP53BP2",0
"SUMO1","YAP1",1
"MAPK8","YAP1",0
"YWHAQ","YAP1",-1
"MAPK9","YAP1",0
"AKT2","YAP1",-1
"BTRC","YAP1",-1
"YAP1","FBXW7",0
"LATS2","YAP1",-1
"NLK","YAP1",0
"MST1","YAP1",0
"ABL1","YAP1",1
"YAP1","DVL1",-1
"ERBB4","YAP1",0
"XPO1","YAP1",0
"CSNK1D","YAP1",-1
"LATS1","YAP1",0
"YWHAB","YAP1",-1
"TJP2","YAP1",-1
"NF2","YAP1",0
"FBXW11","YAP1",-1
"YAP1","SMAD7",1
"YWHAG","YAP1",-1
"YWHAH","YAP1",-1
"PRKAA1","YAP1",0
"YWHAE","YAP1",-1
"CTNNA1","YAP1",-1
"ILK","YAP1",0
"AVP","YAP1",0
"YAP1","TEAD2",1
"YAP1","TEAD3",1
"FERMT2","YAP1",0
"YAP1","TEAD4",1
"YAP1","TEAD1",1
"SOCS6","YAP1",0
"CTNNA2","YAP1",-1
"AMOT","YAP1",-1
"ERG","YAP1",0
"GFER","YAP1",0
"AMOTL1","YAP1",0
"HEMGN","YAP1",0
"YAP1","LY6E",0
"YAP1","WBP1",0
"PRRG2","YAP1",0
"CBFA2T3","ZNF652",-1
"ERBB4","ZNF652",-1
"IKBKB","NR2C2",0
"NR2C2","IKBKB",1
"ESR1","NR2C2",0
"NR2C2","MTOR",0
"AR","NR2C2",0
"NR2C2","AR",-1
"NR2C2","E2F1",0
"NR2C2","RIPK1",0
"TAB2","NR2C2",1
"NR2C2","TRAF2",0
"TRAF2","NR2C2",1
"IL1B","NR2C2",0
"MAPK1","NR2C2",0
"TAB1","NR2C2",1
"TAB3","NR2C2",0
"PRKAA1","NR2C2",-1
"SMAD6","NR2C2",-1
"HNF4A","NR2C2",0
"JAZF1","NR2C2",-1
"NR2C1","NR2C2",0
"NR2C2AP","NR2C2",-1
"PRMT1","ESR1",0
"PRMT1","NRIP1",-1
"HIST1H4C","PRMT1",0
"PRMT1","TP53",0
"PIAS1","PRMT1",0
"PRMT1","PIAS1",0
"PRMT1","STAT1",-1
"PRMT1","AR",0
"BRCA1","PRMT1",0
"BTG2","PRMT1",1
"PRMT1","MRE11",1
"FGF2","PRMT1",0
"IFNAR1","PRMT1",0
"PRMT1","MAP3K5",0
"PRMT1","SMURF2",0
"PRMT1","KHDRBS1",1
"ILF3","PRMT1",0
"PRMT1","HNRNPA1",0
"HNF4A","PRMT1",0
"PRMT1","HNRNPA2B1",0
"UBAP2L","PRMT1",0
"MBP","PRMT1",0
"PRMT1","KHDRBS2",1
"PRMT1","SUPT5H",0
"PRMT1","TAF15",1
"BTG1","PRMT1",1
"PRMT1","CNBP",-1
"PRMT1","PRMT8",0
"PRMT1","CHTOP",0
"SUMO2","PML",0
"SUMO2","TRIM63",0
"LEF1","SUMO2",0
"SUMO2","RARA",1
"SUMO2","ATF7IP",0
"SUMO2","RCOR1",1
"SUMO2","KDM1A",1
"SUMO2","ELF4",-1
"SUMO2","SENP3",0
"SUMO2","SOX6",0
"SUMO2","RNF4",0
"KALRN","SUMO2",0
"SUMO2","SENP6",0
"SUMO2","CENPC",0
"PRKCA","HMGB1",0
"HMGB1","NFKB1",1
"CDK1","HMGB1",0
"HMGB1","TXN",0
"TP53","HMGB1",1
"HMGB1","TP53",1
"HMGB1","HMGB2",0
"CDK5R1","HMGB1",0
"HMGB1","BECN1",-1
"BECN1","HMGB1",1
"HMGB1","RELA",0
"PRKDC","HMGB1",0
"HMGB1","TLR4",1
"HMGB1","TLR9",-1
"TLR9","HMGB1",0
"IL1B","HMGB1",0
"TAF1","HMGB1",0
"HMGB1","MSN",0
"AGER","HMGB1",0
"HMGB1","SDC1",0
"HMGB1","KPNA1",0
"HMGB1","HOXD9",1
"HMGB1","THBD",0
"PLAT","HMGB1",0
"TP53","SCD",-1
"INSR","SMC3",0
"STAG2","SMC3",0
"SMC3","STAG2",0
"RAD21","SMC3",0
"SMC3","RAD21",0
"BRCA1","SMC3",0
"CSNK2A1","SMC3",0
"ATM","SMC3",1
"REC8","SMC3",0
"SMC1A","SMC3",0
"ESCO1","SMC3",1
"PDS5A","SMC3",0
"CSNK2A2","SMC3",0
"NEK6","SMC3",1
"CDCA5","SMC3",0
"SMC1B","SMC3",0
"STAG1","SMC3",0
"SMC3","STAG1",0
"NIPBL","SMC3",0
"CDK1","CEBPA",0
"ZBTB16","CEBPA",-1
"CDK2","CEBPA",0
"SUMO3","CEBPA",0
"CEBPA","CSF1R",1
"MYC","CEBPA",-1
"CEBPA","MYC",-1
"GATA3","CEBPA",-1
"MAX","CEBPA",-1
"NFYA","CEBPA",0
"NR3C1","CEBPA",0
"CEBPA","SMARCA2",0
"CEBPA","RUVBL1",0
"CEBPA","USF1",1
"CEBPA","CD14",1
"CEBPA","E2F1",0
"CEBPA","LYZ",1
"CEBPA","RB1",0
"CEBPA","HIF1A",0
"CEBPA","CEBPB",0
"CEBPA","MPO",1
"PRKCD","CEBPA",0
"INS","CEBPA",0
"CEBPA","SPI1",1
"RUNX1","CEBPA",-1
"CEBPA","CSF3R",1
"GSK3B","CEBPA",0
"CEBPA","SLC11A1",1
"HNF1A","CEBPA",0
"CEBPA","CSF2RA",1
"CEBPA","E2F4",0
"MAPK1","CEBPA",-1
"CDKN1A","CEBPA",0
"CDK4","CEBPA",0
"CEBPA","WDR5",0
"CEBPA","KLF5",0
"CEBPA","CEBPE",0
"NR0B2","CEBPA",-1
"GATA2","CEBPA",0
"UBTF","CEBPA",0
"MSX2","CEBPA",0
"PCSK7","CEBPA",-1
"CEBPA","UBE3A",0
"CDX1","CEBPA",0
"CEBPA","TRIB1",0
"CEBPA","DBP",0
"NQO2","CEBPA",0
"SIRT6","HIST1H3J",0
"AKT1","SIRT6",0
"SIRT6","MYC",-1
"MAPK8","SIRT6",0
"SIRT6","RELA",-1
"CDKN1B","SIRT6",0
"SIRT6","TNF",1
"PRKAA1","SIRT6",0
"UBE3A","SIRT6",0
"CCNDBP1","SIRT6",0
"IKBKB","PRKCA",0
"PRKCA","IKBKB",1
"PRKCA","TIAM1",1
"TIAM1","PRKCA",1
"PRKCA","GRB2",0
"PRKCA","GIPC1",0
"PRKCA","EIF2S3",0
"EZR","PRKCA",1
"PRKCA","EZR",1
"PRKCA","RAF1",0
"PRKCA","HSPA1A",0
"PRKCA","PPARG",0
"PRKCA","KIT",-1
"PRKCA","PTPN11",1
"PTPN11","PRKCA",1
"PRKCA","NF1",0
"PRKCA","RALBP1",0
"PRKCA","HRAS",1
"PRKCA","DDX5",0
"PRKCA","NOS1",-1
"PRKCA","PTPN6",0
"PTPN6","PRKCA",1
"PRKCA","PSEN1",1
"PRKCA","SHC1",0
"PRKCA","EGLN2",-1
"PRKCA","NOXA1",-1
"PRKCA","RASSF1",0
"PRKCA","PPP2CA",-1
"PPP2CA","PRKCA",-1
"PRKCA","TXN",0
"PRKCA","KRT18",0
"PRKCA","TP53",0
"PRKCA","EIF4G1",0
"PPP1CA","PRKCA",0
"PRKCA","GSK3A",-1
"PRKCA","BAD",0
"PRKCA","CFL1",-1
"INSR","PRKCA",1
"PRKCA","INSR",1
"PRKCA","MMP2",0
"PRKCA","HIST1H3J",0
"PRKCA","YWHAZ",1
"PRKCA","ITGB2",1
"PRKCA","RARA",1
"PRKCA","AR",0
"PRKCA","CDKN2D",1
"PRKCA","MYOD1",0
"PRKCA","AKT1",1
"AKT1","PRKCA",0
"PRKCA","LMNA",0
"PRKCA","MYL9",-1
"PRKCA","MAP2",1
"PRKCA","CDC42",0
"PRKCA","SRF",-1
"PRKCA","RALB",0
"STK3","PRKCA",0
"PRKCA","TLN1",1
"TLN1","PRKCA",1
"PDPK1","PRKCA",1
"PRKCA","PDPK1",1
"PRKCA","ULK1",0
"PRKCA","PLCG1",0
"PLCG1","PRKCA",1
"PRKCA","CBL",0
"CBL","PRKCA",1
"PRKCA","BTG2",0
"PRKCA","ATF2",1
"CHEK1","PRKCA",0
"PRKCA","PPP1R14A",0
"PPP1R14A","PRKCA",0
"PRKCA","ACTA1",0
"PRKCA","CDC42EP4",0
"PRKCA","CDKN2A",0
"PRKCA","RORA",0
"PRKCA","GFAP",0
"PRKCA","PTK2",1
"PTK2","PRKCA",1
"PRKCA","MARK2",0
"PRKCA","IGFBP1",0
"STK4","PRKCA",0
"PRKCA","TGFBR1",0
"PRKCA","ACACA",0
"PRKCA","BLVRA",0
